1 7174 -1 32 32 0.000072
2 8415 -1 32 32 0.000068
3 7111 -1 32 32 0.000065
4 13683 -1 32 32 0.000115
5 7051 -1 32 32 0.000117
6 12170 -1 32 32 0.000118
7 9391 -1 32 32 0.000118
8 12367 -1 32 32 0.000119
9 11246 -1 32 32 0.000117
10 12078 -1 32 32 0.000121
11 13508 -1 32 32 0.000115
12 10534 -1 32 32 0.000116
13 11326 -1 32 32 0.000117
14 7409 -1 32 32 0.000117
15 15886 -1 32 32 0.000118
16 11821 -1 32 32 0.000104
17 10052 -1 32 32 0.000118
18 12473 -1 32 32 0.000113
19 12205 -1 32 32 0.000113
20 13458 -1 32 32 0.000113
21 6855 -1 32 32 0.000112
22 14621 -1 32 32 0.000111
23 10029 -1 32 32 0.000107
24 7341 -1 32 32 0.000113
25 12948 -1 32 32 0.000097
26 12346 -1 32 32 0.000115
27 8952 -1 32 32 0.000115
28 14038 -1 32 32 0.000128
29 14205 -1 32 32 0.000120
30 12577 -1 32 32 0.000115
31 9882 -1 32 32 0.000118
32 13571 -1 32 32 0.000115
33 11043 -1 32 32 0.000113
34 7443 -1 32 32 0.000101
35 12629 -1 32 32 0.000104
36 7647 -1 32 32 0.000183
37 14434 -1 32 32 0.000130
38 12150 -1 32 32 0.000132
39 9826 -1 32 32 0.000120
40 10075 -1 32 32 0.000125
41 13554 -1 32 32 0.000135
42 10622 -1 32 32 0.000108
43 12276 -1 32 32 0.000113
44 12484 -1 32 32 0.000113
45 13000 -1 32 32 0.000112
46 8601 -1 32 32 0.000113
47 12275 -1 32 32 0.000112
48 10455 -1 32 32 0.000113
49 13450 -1 32 32 0.000122
50 6790 -1 32 32 0.000113
51 10241 -1 32 32 0.000114
52 10161 -1 32 32 0.000113
53 9849 -1 32 32 0.000113
54 9604 -1 32 32 0.000111
55 12750 -1 32 32 0.000113
56 8100 -1 32 32 0.000111
57 8631 -1 32 32 0.000112
58 7781 -1 32 32 0.000127
59 7775 -1 32 32 0.000130
60 10368 -1 32 32 0.000145
61 10644 -1 32 32 0.000147
62 14643 -1 32 32 0.000168
63 9920 -1 32 32 0.000145
64 11006 -1 32 32 0.000145
65 7529 -1 32 32 0.000145
66 8562 -1 32 32 0.000145
67 10893 -1 32 32 0.000130
68 9568 -1 32 32 0.000157
69 10286 -1 32 32 0.000173
70 10507 -1 32 32 0.000145
71 12388 -1 32 32 0.000145
72 8672 -1 32 32 0.000144
73 10204 -1 32 32 0.000130
74 7617 -1 32 32 0.000145
75 9347 -1 32 32 0.000165
76 11503 -1 32 32 0.000146
77 6565 -1 32 32 0.000147
78 6861 -1 32 32 0.000148
79 12010 -1 32 32 0.000113
80 9172 -1 32 32 0.000148
81 8832 -1 32 32 0.000147
82 11324 -1 32 32 0.000113
83 9519 -1 32 32 0.000145
84 12355 -1 32 32 0.000167
85 8840 -1 32 32 0.000111
86 13150 -1 32 32 0.000146
87 10867 -1 32 32 0.000160
88 9094 -1 32 32 0.000110
89 13789 -1 32 32 0.000101
90 12733 -1 32 32 0.000168
91 12968 -1 32 32 0.000171
92 11009 -1 32 32 0.000149
93 7763 -1 32 32 0.000146
94 10006 -1 32 32 0.000128
95 8220 -1 32 32 0.000131
96 9424 -1 32 32 0.000130
97 11971 -1 32 32 0.000147
98 13678 -1 32 32 0.000148
99 10705 -1 32 32 0.000130
100 13035 -1 32 32 0.000131
101 12806 -1 32 32 0.000088
102 10184 -1 32 32 0.000071
103 12519 -1 32 32 0.000151
104 9398 -1 32 32 0.000076
105 8356 -1 32 32 0.000068
106 11237 -1 32 32 0.000070
107 6796 -1 32 32 0.000068
108 8602 -1 32 32 0.000070
109 11206 -1 32 32 0.000068
110 6377 -1 32 32 0.000095
111 10866 -1 32 32 0.000064
112 11882 -1 32 32 0.000065
113 12641 -1 32 32 0.000062
114 11122 -1 32 32 0.000060
115 10821 -1 32 32 0.000061
116 11338 -1 32 32 0.000060
117 14460 -1 32 32 0.000059
118 9824 -1 32 32 0.000059
119 10505 -1 32 32 0.000060
120 9392 -1 32 32 0.000063
121 11228 -1 32 32 0.000058
122 10072 -1 32 32 0.000064
123 12280 -1 32 32 0.000059
124 8344 -1 32 32 0.000059
125 8737 -1 32 32 0.000058
126 9216 -1 32 32 0.000061
127 12015 -1 32 32 0.000059
128 15222 -1 32 32 0.000058
129 10855 -1 32 32 0.000061
130 11859 -1 32 32 0.000058
131 9066 -1 32 32 0.000058
132 13533 -1 32 32 0.000060
133 10288 -1 32 32 0.000059
134 6899 -1 32 32 0.000060
135 9805 -1 32 32 0.000064
136 9425 -1 32 32 0.000058
137 10786 -1 32 32 0.000058
138 10818 -1 32 32 0.000058
139 15626 -1 32 32 0.000061
140 8264 -1 32 32 0.000058
141 7288 -1 32 32 0.000060
142 12177 -1 32 32 0.000058
143 13768 -1 32 32 0.000058
144 10125 -1 32 32 0.000060
145 11412 -1 32 32 0.000058
146 11137 -1 32 32 0.000058
147 11159 -1 32 32 0.000058
148 8738 -1 32 32 0.000063
149 6537 -1 32 32 0.000060
150 10586 -1 32 32 0.000060
