1 8656 -1 305 -1 0.002228
2 10326 -1 45 -1 0.000624
3 11979 -1 39 -1 0.000690
4 9424 -1 202 -1 0.001927
5 8485 -1 50 -1 0.000486
6 7934 -1 236 -1 0.002025
7 12544 -1 217 -1 0.002105
8 8860 -1 79 -1 0.000844
9 8595 -1 158 -1 0.001141
10 9535 -1 172 -1 0.001198
11 10587 -1 97 -1 0.001431
12 10429 -1 121 -1 0.001317
13 9824 -1 148 -1 0.000995
14 8039 -1 128 -1 0.001604
15 8893 -1 27 -1 0.000436
16 6907 -1 119 -1 0.001151
17 8165 -1 128 -1 0.001802
18 7432 -1 116 -1 0.001901
19 8045 -1 185 -1 0.003024
20 7160 -1 62 -1 0.000734
21 10355 -1 33 -1 0.000514
22 7859 -1 106 -1 0.001032
23 9611 -1 246 -1 0.001961
24 9249 -1 166 -1 0.002705
25 11016 -1 145 -1 0.000938
26 10236 -1 219 -1 0.002384
27 9658 -1 173 -1 0.001099
28 9004 -1 99 -1 0.001126
29 10568 -1 137 -1 0.001545
30 10132 -1 128 -1 0.001168
31 9292 -1 79 -1 0.000956
32 10327 -1 97 -1 0.000796
33 6648 -1 40 -1 0.000516
34 10775 -1 104 -1 0.000733
35 8911 -1 80 -1 0.000732
36 10496 -1 276 -1 0.002012
37 9330 -1 136 -1 0.001811
38 9259 -1 112 -1 0.001556
39 8557 -1 93 -1 0.000673
40 7882 -1 112 -1 0.002324
41 9721 -1 329 -1 0.003894
42 11150 -1 700 -1 0.004314
43 9149 -1 110 -1 0.000879
44 7453 -1 91 -1 0.001135
45 8228 -1 112 -1 0.001238
46 11347 -1 131 -1 0.001284
47 8795 -1 133 -1 0.001228
48 8300 -1 204 -1 0.002170
49 10478 -1 466 -1 0.003491
50 9873 -1 83 -1 0.000522
51 8586 -1 263 -1 0.001560
52 11281 -1 145 -1 0.000940
53 9668 -1 224 -1 0.002081
54 10321 -1 229 -1 0.003244
55 9607 -1 89 -1 0.001269
56 9724 -1 162 -1 0.002313
57 10155 -1 136 -1 0.001193
58 7109 -1 238 -1 0.002996
59 9349 -1 91 -1 0.000527
60 11732 -1 552 -1 0.004620
61 11104 -1 128 -1 0.001308
62 8774 -1 51 -1 0.000754
63 7476 -1 93 -1 0.000990
64 10526 -1 71 -1 0.000851
65 8985 -1 60 -1 0.000467
66 10050 -1 22 -1 0.000364
67 11186 -1 142 -1 0.001237
68 10452 -1 132 -1 0.001070
69 10061 -1 15 -1 0.000243
70 7481 -1 56 -1 0.000380
71 10668 -1 75 -1 0.001441
72 9823 -1 42 -1 0.000537
73 9153 -1 54 -1 0.000474
74 8807 -1 28 -1 0.000661
75 8624 -1 109 -1 0.000665
76 7564 -1 103 -1 0.000674
77 8807 -1 270 -1 0.002456
78 8070 -1 165 -1 0.002304
79 11266 -1 428 -1 0.003984
80 9661 -1 119 -1 0.000765
81 8027 -1 179 -1 0.001292
82 9849 -1 40 -1 0.000662
83 9377 -1 392 -1 0.003585
84 11107 -1 945 -1 0.006690
85 9526 -1 200 -1 0.002237
86 9793 -1 335 -1 0.001889
87 10460 -1 87 -1 0.000517
88 8592 -1 112 -1 0.000662
89 7715 -1 42 -1 0.000377
90 9096 -1 277 -1 0.002852
91 9115 -1 143 -1 0.001738
92 10288 -1 166 -1 0.001860
93 10310 -1 229 -1 0.002054
94 8956 -1 170 -1 0.001634
95 9533 -1 94 -1 0.001026
96 10561 -1 92 -1 0.000885
97 8268 -1 350 -1 0.003919
98 8987 -1 89 -1 0.001572
99 9576 -1 91 -1 0.001562
100 10836 -1 143 -1 0.000803
