1 3890 -1 14 -1 0.000057
2 5417 -1 14 -1 0.000032
3 5981 -1 14 -1 0.000029
4 5384 -1 14 -1 0.000027
5 6130 -1 14 -1 0.000025
6 6862 -1 14 -1 0.000026
7 5516 -1 14 -1 0.000026
8 7035 -1 14 -1 0.000027
9 5717 -1 14 -1 0.000026
10 5659 -1 14 -1 0.000027
11 5937 -1 14 -1 0.000025
12 7905 -1 14 -1 0.000025
13 6387 -1 14 -1 0.000027
14 5669 -1 14 -1 0.000027
15 5944 -1 14 -1 0.000027
16 5649 -1 14 -1 0.000026
17 6536 -1 14 -1 0.000029
18 6869 -1 14 -1 0.000027
19 5860 -1 14 -1 0.000028
20 6441 -1 14 -1 0.000026
21 6641 -1 14 -1 0.000027
22 5521 -1 14 -1 0.000026
23 4604 -1 14 -1 0.000025
24 5502 -1 14 -1 0.000026
25 7060 -1 14 -1 0.000026
26 5169 -1 14 -1 0.000026
27 6172 -1 14 -1 0.000027
28 4609 -1 14 -1 0.000026
29 5291 -1 14 -1 0.000026
30 4878 -1 14 -1 0.000027
31 5102 -1 14 -1 0.000026
32 5976 -1 14 -1 0.000026
33 5123 -1 14 -1 0.000027
34 5664 -1 14 -1 0.000025
35 6235 -1 14 -1 0.000026
36 6801 -1 14 -1 0.000026
37 6853 -1 14 -1 0.000026
38 4750 -1 14 -1 0.000026
39 7067 -1 14 -1 0.000027
40 6068 -1 14 -1 0.000026
41 7400 -1 14 -1 0.000032
42 5462 -1 14 -1 0.000026
43 5001 -1 14 -1 0.000026
44 4387 -1 14 -1 0.000025
45 5169 -1 14 -1 0.000024
46 6892 -1 14 -1 0.000025
47 7168 -1 14 -1 0.000026
48 5342 -1 14 -1 0.000026
49 5359 -1 14 -1 0.000027
50 5579 -1 14 -1 0.000026
51 6204 -1 14 -1 0.000026
52 6540 -1 14 -1 0.000029
53 5798 -1 14 -1 0.000025
54 4643 -1 14 -1 0.000029
55 5037 -1 14 -1 0.000027
56 6176 -1 14 -1 0.000027
57 6068 -1 14 -1 0.000026
58 6071 -1 14 -1 0.000026
59 6626 -1 14 -1 0.000026
60 4669 -1 14 -1 0.000025
61 6082 -1 14 -1 0.000025
62 5964 -1 14 -1 0.000026
63 6192 -1 14 -1 0.000027
64 6566 -1 14 -1 0.000024
65 6878 -1 14 -1 0.000037
66 5748 -1 14 -1 0.000025
67 6639 -1 14 -1 0.000026
68 5794 -1 14 -1 0.000025
69 5481 -1 14 -1 0.000025
70 6604 -1 14 -1 0.000027
71 5603 -1 14 -1 0.000027
72 5861 -1 14 -1 0.000028
73 5787 -1 14 -1 0.000027
74 6916 -1 14 -1 0.000030
75 5664 -1 14 -1 0.000026
76 5328 -1 14 -1 0.000026
77 6613 -1 14 -1 0.000027
78 7431 -1 14 -1 0.000026
79 4687 -1 14 -1 0.000025
80 4826 -1 14 -1 0.000026
81 5801 -1 13 -1 0.000024
82 6549 -1 14 -1 0.000027
83 6459 -1 14 -1 0.000027
84 6040 -1 14 -1 0.000027
85 5510 -1 14 -1 0.000025
86 5845 -1 14 -1 0.000025
87 6100 -1 14 -1 0.000026
88 6841 -1 14 -1 0.000025
89 5304 -1 14 -1 0.000025
90 5270 -1 14 -1 0.000029
91 6409 -1 14 -1 0.000026
92 4967 -1 14 -1 0.000027
93 6834 -1 14 -1 0.000027
94 5218 -1 14 -1 0.000026
95 5598 -1 14 -1 0.000025
96 5109 -1 14 -1 0.000026
97 5545 -1 14 -1 0.000026
98 6053 -1 14 -1 0.000025
99 5953 -1 14 -1 0.000025
100 5223 -1 14 -1 0.000026
101 5716 -1 14 -1 0.000024
102 7242 -1 14 -1 0.000025
103 6340 -1 14 -1 0.000025
104 6513 -1 14 -1 0.000031
105 6032 -1 14 -1 0.000025
106 4486 -1 14 -1 0.000027
107 5707 -1 14 -1 0.000028
108 6387 -1 14 -1 0.000027
109 4759 -1 14 -1 0.000025
110 4175 -1 14 -1 0.000027
111 6663 -1 14 -1 0.000029
112 5591 -1 14 -1 0.000028
113 5947 -1 14 -1 0.000026
114 5906 -1 14 -1 0.000027
115 5294 -1 14 -1 0.000026
