35 18 6549 1 1 1 1 0 1 1 1 1 0 0 1 1 0 1 1 0 1 
36 18 7081 0 1 1 0 1 0 1 0 0 1 0 1 1 0 1 1 1 0 
37 18 7976 0 1 1 0 1 0 0 0 1 0 1 1 1 1 1 1 0 1 
38 18 7267 1 1 1 0 1 0 0 1 1 1 0 1 1 1 0 0 1 1 
39 18 7527 0 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 
40 18 6189 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 0 
41 18 7201 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 
42 18 8331 1 1 0 1 0 1 1 0 1 0 0 1 0 1 1 1 0 1 
43 18 6305 0 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 
44 18 6651 0 1 1 1 1 0 1 1 0 1 0 0 0 1 1 1 1 1 
45 18 6815 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0 0 1 
46 18 7975 0 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 1 1 
47 18 6633 0 1 1 1 0 0 1 1 1 0 1 1 0 0 1 1 1 1 
48 18 8566 0 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 0 
49 18 6294 0 1 1 1 0 1 0 1 1 1 1 1 0 1 1 0 0 0 
50 18 5876 0 1 1 0 0 0 1 0 1 1 1 0 0 1 1 1 1 1 
51 18 8492 0 1 1 1 0 0 0 1 1 0 1 1 1 1 0 1 1 1 
52 18 6829 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 
53 18 5535 1 1 1 0 1 1 1 1 0 1 1 0 1 0 0 1 0 1 
54 18 7011 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 
55 18 6901 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 
56 18 7971 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 0 1 
57 18 7969 0 1 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 1 
58 18 7420 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0 0 1 0 
59 18 7558 1 1 1 0 0 1 1 0 1 1 1 1 0 1 1 0 1 1 
60 18 6892 1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 1 0 1 
61 18 4470 1 1 1 0 1 1 1 1 0 0 0 1 1 0 1 0 0 1 
62 18 6137 1 1 1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 1 
63 18 7781 1 1 1 0 0 1 1 1 1 0 0 1 1 1 1 1 0 1 
64 18 7241 1 1 1 0 0 1 0 0 1 1 0 1 1 1 1 0 1 1 
65 18 7100 0 1 1 1 0 1 1 1 0 1 0 1 0 0 1 0 0 1 
66 18 7210 1 1 0 0 1 1 1 1 1 1 1 1 0 1 0 0 1 1 
67 18 7066 0 1 1 0 1 1 1 1 1 0 1 1 0 1 0 1 0 0 
68 18 7205 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 
69 18 6454 1 1 0 0 0 0 1 0 1 1 1 1 0 1 1 0 1 1 
70 18 7183 1 1 1 1 0 0 1 1 1 1 1 0 0 0 1 1 1 1 
71 18 5940 1 0 1 1 0 0 0 1 0 1 1 1 0 0 0 1 1 1 
72 18 6657 1 0 1 1 1 0 0 0 1 0 1 1 1 1 0 0 1 0 
73 18 7511 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 
74 18 8119 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 0 1 
75 18 7590 1 1 0 1 0 0 1 1 1 0 1 1 0 1 0 1 1 1 
76 18 7699 0 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 
77 18 6632 1 0 1 0 1 0 1 1 0 1 1 1 0 1 0 1 1 1 
78 18 7714 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 0 1 1 
79 18 7001 1 0 1 1 0 1 1 0 0 1 1 1 1 0 1 0 1 1 
80 18 6919 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 
81 18 9341 1 0 1 0 0 1 1 1 1 0 1 1 0 1 1 0 1 1 
82 18 7288 1 1 1 0 1 1 1 0 0 1 0 0 1 1 1 1 1 1 
83 18 9294 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 
84 18 5359 1 1 0 1 1 1 0 1 1 1 0 1 1 0 0 1 1 1 
85 18 6937 1 1 0 0 1 1 0 0 1 1 0 1 1 1 1 0 1 1 
86 18 6508 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 1 
87 18 6097 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 0 1 1 
88 18 6618 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 0 
89 18 8346 0 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 
90 18 5374 1 1 1 0 0 1 1 1 1 1 0 0 1 0 1 0 0 0 
91 18 7891 1 1 0 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 
92 18 7163 1 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 
93 18 7686 1 0 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 
94 18 9498 1 1 1 1 0 1 1 1 0 1 0 0 1 1 1 1 1 1 
95 18 7977 0 0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 
96 18 6822 0 1 0 1 1 1 0 1 1 0 1 1 1 1 0 0 1 1 
97 18 7084 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 0 1 
98 18 5876 0 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 
99 18 8384 1 0 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 1 
100 18 7919 0 1 0 1 1 1 1 1 0 0 0 1 1 1 1 0 1 1 
101 18 7883 1 1 1 0 1 1 1 0 1 1 1 0 1 0 1 0 1 1 
102 18 8280 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 
103 18 6660 0 0 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 
104 18 7395 0 1 1 0 1 0 1 1 1 0 0 0 1 1 1 1 1 1 
105 18 7553 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 0 0 1 
106 18 7913 1 1 1 1 0 0 1 1 0 1 1 1 1 0 0 1 1 1 
107 18 7624 1 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 1 0 
108 18 5790 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 0 1 
109 18 7338 0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 
110 18 6943 0 0 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1 0 
111 18 6850 1 1 1 1 1 1 1 0 0 0 1 1 0 1 0 0 1 1 
112 18 6948 1 0 0 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 
113 18 6525 1 0 0 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 
114 18 8173 1 1 1 0 1 1 0 0 0 1 0 0 1 1 0 1 1 1 
115 18 7326 1 0 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 
116 18 6243 0 0 0 1 1 1 0 1 0 0 1 1 1 1 1 1 0 1 
117 18 7244 0 0 1 0 0 1 0 1 1 1 1 0 1 0 1 1 1 0 
118 18 5900 0 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 1 1 
119 18 8036 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 0 1 1 
120 18 8073 0 1 0 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 
121 18 7374 1 1 1 0 1 0 1 1 0 0 0 0 1 1 1 1 1 0 
122 18 6585 1 0 1 1 1 0 1 1 1 1 0 1 1 0 1 1 0 0 
123 18 5749 0 1 1 1 0 1 1 0 0 0 1 0 1 1 1 1 1 0 
124 18 7195 0 1 1 1 0 1 0 0 1 1 1 1 1 0 0 1 1 1 
125 18 6533 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0 
126 18 8849 1 1 0 1 0 0 1 0 1 1 1 0 1 1 0 1 1 0 
127 18 5608 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 
128 18 7519 1 1 1 0 1 1 1 1 1 0 0 1 1 1 0 0 1 1 
129 18 7304 1 1 1 0 1 1 1 1 0 0 0 1 1 1 1 1 0 1 
130 18 6257 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 0 
131 18 6474 1 1 1 0 1 0 0 1 1 1 1 1 0 1 1 1 0 1 
132 18 8314 1 1 1 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 
133 18 8356 0 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 
134 18 7601 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1 1 1 0 
135 18 8262 0 0 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 
136 18 5235 0 1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
137 18 7577 1 0 1 0 1 1 1 0 1 0 0 1 1 1 1 1 1 1 
138 18 8141 1 1 0 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 
139 18 6942 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 0 1 1 
140 18 6979 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 0 1 1 
141 18 6074 1 1 1 1 0 1 1 1 0 1 1 0 1 1 0 0 1 0 
142 18 8142 1 0 1 1 0 1 0 0 1 0 1 1 0 1 1 1 1 1 
143 18 6494 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 0 0 1 
144 18 7132 1 1 1 1 1 1 0 1 0 1 1 0 1 1 0 0 1 0 
145 18 7278 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 0 1 0 
146 18 6623 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0 0 0 
147 18 6145 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 
148 18 5808 1 1 1 1 0 1 1 1 0 1 1 1 0 1 0 0 0 0 
149 18 8178 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 0 1 
150 18 6398 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 0 1 
151 18 6975 1 1 1 1 0 1 1 0 1 0 0 1 0 0 1 1 0 1 
152 18 6437 1 0 1 0 1 1 1 1 1 0 1 1 1 0 1 0 0 1 
153 18 5841 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 
154 18 5741 1 1 1 0 1 1 0 1 1 1 0 1 1 0 0 1 1 1 
155 18 7523 1 1 1 1 0 1 1 1 1 0 0 0 1 1 1 0 1 1 
156 18 6858 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 
157 18 7108 1 0 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 1 
158 18 8205 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 0 0 1 
159 18 7292 1 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 
160 18 6676 1 1 0 1 1 0 1 1 0 1 0 1 1 1 0 1 1 1 
161 18 5826 1 1 1 1 0 1 1 0 1 0 1 1 1 0 1 0 1 1 
162 18 8366 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 1 
163 18 5877 0 1 1 1 1 0 1 0 1 0 1 1 0 1 0 1 1 0 
164 18 7026 1 1 1 0 0 1 1 1 0 1 0 1 0 0 1 1 1 1 
165 18 8118 1 1 0 0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 
166 18 5950 1 1 0 1 1 0 1 1 0 1 1 1 0 1 1 0 1 0 
167 18 6930 1 0 1 1 1 0 1 0 0 0 0 1 1 1 1 1 1 1 
168 18 6406 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 1 1 
169 18 5758 0 0 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 
170 18 7333 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 
171 18 5839 0 1 0 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 
172 18 5731 1 1 0 0 0 0 1 0 1 1 1 1 1 0 0 1 1 1 
173 18 6625 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 1 
174 18 7745 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 
175 18 7299 1 1 1 0 1 0 1 1 0 1 1 1 1 0 0 0 1 1 
176 18 7782 0 0 1 1 1 1 1 0 1 0 0 1 1 0 1 0 1 1 
177 18 8205 0 0 1 1 0 1 1 1 1 1 0 1 1 0 0 1 0 1 
178 18 6546 0 1 1 1 1 0 0 0 1 1 1 1 1 0 0 1 1 0 
179 18 5679 1 1 1 1 0 1 0 1 0 1 1 0 1 0 0 1 0 0 
180 18 8041 1 1 1 0 0 0 0 1 1 0 1 1 0 0 1 1 1 1 
181 18 7684 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0 0 
182 18 7672 1 1 0 1 1 1 0 0 1 1 1 1 0 1 1 1 0 0 
183 18 7697 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 0 1 
184 18 6807 0 1 0 0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 
185 18 6925 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 0 
186 18 6090 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 
187 18 5358 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 0 
188 18 6651 1 1 0 1 1 1 0 0 1 0 1 0 1 1 0 1 0 1 
189 18 8326 0 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 
190 18 4888 1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 0 
191 18 6481 1 0 0 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 
192 18 8111 0 0 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 
193 18 6626 1 1 1 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1 
194 18 5492 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 
195 18 4992 1 1 1 0 0 1 1 0 1 1 0 1 1 1 1 0 0 1 
196 18 6634 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1 
197 18 6925 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 1 1 
198 18 7298 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 
199 18 5775 0 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 1 1 
200 18 7696 0 1 1 1 0 1 1 1 0 1 0 1 0 0 0 1 1 1 
