1 18 5617 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 
2 18 8207 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 
3 18 7443 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 
4 18 7670 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 
5 18 8895 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 
6 18 7763 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 
7 18 8453 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 
8 18 7624 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
9 18 8312 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 
10 18 8025 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 
11 18 7327 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 
12 18 7965 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 
13 18 8164 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 
14 18 7823 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 
15 18 8437 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 
16 18 8700 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
17 18 7791 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 
18 18 7420 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 
19 18 7309 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 
20 18 7993 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 
21 18 7663 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22 18 7399 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 
23 18 7952 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
24 18 7460 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 
25 18 6809 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 
26 18 7477 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 
27 18 8153 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 
28 18 8180 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 
29 18 7962 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 
30 18 6533 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 
31 18 8285 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 
32 18 7680 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 
33 18 8515 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 
34 18 7329 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 
35 18 6965 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 
36 18 7814 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 
37 18 8066 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 
38 18 7795 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
39 18 7755 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 
40 18 6498 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 
41 18 8452 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 
42 18 7979 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 
43 18 6313 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 
44 18 8205 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 
45 18 7909 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 
46 18 7701 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 
47 18 7305 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
48 18 8041 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 
49 18 8335 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 
50 18 7482 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 
51 18 8073 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 
52 18 7996 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 
53 18 8117 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 
54 18 7670 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 
55 18 8066 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 
56 18 8007 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 
57 18 7480 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 
58 18 8138 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 
59 18 7715 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 
60 18 7455 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 
61 18 8089 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 
62 18 8357 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 
63 18 6900 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 
64 18 7984 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 
65 18 8310 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 
66 18 7736 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 
67 18 8047 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
68 18 7070 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 
69 18 8099 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 
70 18 8098 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 
