1 10 16124 0 1 0 1 1 1 1 1 1 1 
2 10 24600 1 1 0 1 1 1 1 1 0 1 
3 10 20966 1 0 0 1 1 1 1 1 1 1 
4 10 28375 1 1 1 0 1 1 1 1 1 1 
5 10 24766 1 1 0 1 1 1 1 0 1 1 
6 10 24215 1 0 1 1 1 1 1 0 1 0 
7 10 22039 1 1 1 0 1 0 1 1 1 1 
8 10 29077 1 1 0 1 1 1 1 1 0 1 
9 10 29589 1 1 0 1 1 1 1 1 0 1 
10 10 21679 1 0 1 1 1 0 1 1 1 1 
11 10 20346 1 1 1 1 1 1 0 1 0 1 
12 10 23207 1 0 1 1 1 1 0 1 1 1 
13 10 26320 0 1 1 1 1 1 1 0 1 1 
14 10 25831 1 0 1 1 1 1 1 1 0 1 
15 10 25428 1 1 1 1 0 1 1 1 1 1 
16 10 26107 1 1 1 0 1 1 1 1 1 1 
17 10 23515 1 1 1 1 1 1 1 0 1 1 
18 10 22337 0 0 1 1 1 1 1 1 1 1 
19 10 22756 1 1 1 0 1 1 0 1 1 1 
20 10 19453 1 1 1 1 1 0 0 1 1 1 
21 10 21377 1 1 0 0 1 1 1 1 1 1 
22 10 26945 1 1 1 1 1 1 1 0 1 1 
23 10 30272 1 1 1 1 0 1 1 1 1 1 
24 10 24175 0 1 1 1 0 1 1 1 1 1 
25 10 21281 0 1 1 0 1 1 1 1 0 1 
26 10 24016 1 1 1 0 1 1 1 0 1 1 
27 10 24910 1 1 1 1 1 1 1 0 1 1 
28 10 26928 1 1 1 1 0 0 1 1 1 1 
29 10 29292 1 1 1 0 1 0 1 1 1 1 
30 10 26815 1 1 1 1 1 0 1 1 0 1 
31 10 22518 1 0 0 1 1 1 1 1 1 1 
32 10 21104 1 1 1 0 1 1 1 1 1 0 
33 10 24771 0 1 1 1 0 1 1 1 1 1 
34 10 19669 0 1 1 1 1 1 0 0 1 1 
35 10 19281 0 1 1 1 1 1 0 1 1 1 
36 10 20770 1 0 1 1 1 1 1 1 1 1 
37 10 26258 1 1 1 1 1 0 1 0 1 1 
38 10 25268 1 1 0 0 1 1 1 1 1 1 
39 10 14440 1 0 0 1 1 1 1 1 0 1 
40 10 20599 0 0 1 1 1 1 1 0 1 1 
41 10 24186 1 1 1 1 0 1 1 0 1 1 
42 10 20236 1 0 1 1 1 1 0 1 1 1 
43 10 22984 1 1 1 1 1 1 1 1 0 1 
44 10 23415 1 0 1 1 1 1 0 1 1 1 
45 10 24859 1 1 1 1 1 1 0 1 1 1 
46 10 27933 1 1 1 0 0 1 1 1 1 1 
47 10 23545 0 1 1 1 1 1 1 0 1 1 
48 10 26543 1 1 1 0 1 1 1 0 1 1 
49 10 28550 0 1 1 1 1 1 1 1 1 1 
50 10 33579 0 1 1 1 0 1 1 1 1 1 
51 10 23528 1 1 1 1 1 0 0 1 1 1 
52 10 22641 1 1 1 0 0 1 1 1 1 1 
53 10 29337 1 1 1 1 1 1 1 0 0 1 
54 10 22199 0 1 1 1 0 1 1 1 1 1 
55 10 26945 1 1 0 1 1 1 1 1 0 1 
56 10 25194 1 1 1 1 1 1 1 0 1 0 
57 10 21989 0 1 1 1 0 1 1 1 1 1 
58 10 27672 1 1 1 0 1 0 1 1 1 1 
59 10 24043 1 1 1 1 1 0 0 1 1 1 
60 10 21286 1 1 1 1 1 0 1 1 0 1 
61 10 16694 1 1 1 0 1 1 1 1 1 0 
62 10 25955 1 1 1 1 0 1 1 1 0 1 
63 10 25983 1 1 1 0 1 1 1 1 1 1 
64 10 17791 1 1 1 1 1 0 0 1 1 1 
65 10 22616 1 1 1 1 0 1 1 0 1 1 
66 10 23284 1 1 1 1 0 1 1 1 1 1 
67 10 22382 1 1 0 1 0 1 1 1 1 1 
68 10 18963 1 0 1 1 1 1 1 0 1 1 
69 10 25289 1 1 1 1 1 1 1 0 1 1 
70 10 25626 1 1 1 1 1 0 1 1 1 0 
71 10 22992 1 0 1 1 1 1 1 1 1 1 
72 10 20939 1 0 1 0 1 1 1 1 1 1 
73 10 28211 1 1 1 1 0 1 1 1 1 0 
74 10 22535 1 1 0 1 1 1 0 1 1 1 
75 10 29763 1 1 1 1 0 1 1 1 1 1 
76 10 15033 1 1 1 1 1 0 0 1 1 1 
77 10 25779 1 1 1 0 1 0 1 1 1 1 
78 10 22460 1 0 1 1 1 1 1 1 1 0 
79 10 21194 0 1 1 0 1 1 1 1 1 1 
80 10 27737 1 1 1 1 0 0 1 1 1 1 
81 10 24589 1 1 1 1 1 0 0 1 0 1 
82 10 23237 1 1 0 1 1 1 0 1 1 1 
83 10 22264 0 1 1 1 1 1 1 0 1 1 
84 10 25465 1 1 1 1 0 1 1 1 1 1 
85 10 32173 1 1 1 1 0 1 1 1 1 0 
86 10 15053 1 1 1 1 0 0 1 1 1 1 
87 10 22733 1 1 0 1 1 0 1 1 1 1 
88 10 20890 0 1 1 0 1 1 1 1 1 1 
89 10 20736 1 1 1 0 1 0 1 1 1 1 
90 10 22385 1 1 0 1 1 1 1 0 1 1 
91 10 20328 1 1 0 1 1 1 1 1 0 1 
92 10 29896 1 1 0 1 0 1 1 1 1 1 
93 10 16911 0 1 1 0 1 0 1 1 1 1 
94 10 17283 1 0 1 1 1 1 0 1 1 1 
95 10 23505 1 1 1 1 0 1 1 1 1 1 
96 10 19733 1 1 0 1 1 1 1 1 0 1 
97 10 18452 1 1 1 1 0 1 1 1 0 1 
98 10 27506 1 1 0 1 1 1 0 1 1 1 
99 10 21680 1 0 1 1 0 1 1 1 1 1 
100 10 25323 1 1 1 0 0 1 1 1 1 1 
